"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031329","regulation of cellular catabolic process","73/1938","472/18986",0.154661016949153,1.51516721764531,3.82133012046153,0.000202268572497224,0.0304491997213129,0.0272311913526627,"PTPN22/WAC/RUFY4/ULK3/CCNY/PPARA/RNF41/VPS13D/UBQLN2/TBC1D14/GPR137B/PHF23/MTMR3/ADAM8/PIP4K2B/IGF1/EP300/RAB3GAP1/SIRT1/ATP6V1C2/RRAGB/SUPT5H/VPS26B/HSPB1/MTOR/TRIM6/LEP/PIK3CB/GATA4/USP13/SORL1/ABL2/VPS26A/ATP6V1G2/BCL2/GAPDHS/TIMP3/UBQLN4/ADCY10/IRS1/PINK1/SNX18/PARK7/AMBRA1/MAPK3/MAPT/HUWE1/SIRT2/EPM2A/CPT1A/RRAGA/MAPK8/ATP2B4/GSK3A/TAB2/TRIM8/DEPDC5/SNRNP70/FOXO3/WNK1/PIK3R4/DDIT3/KDM4A/CDK5R1/UBQLN1/PIK3CA/MTMR9/EEF1A1/ATP6V1C1/ATP6V0D1/KAT5/CSNK2A1/CDK5RAP3",73
"GO:0031113","regulation of microtubule polymerization","17/1938","65/18986",0.261538461538462,2.56221322537112,4.25373484025425,0.000207639183623447,0.0304762411763315,0.0272553749450988,"CLIP3/CLASP1/DRG1/MAP2/HAUS5/FKBP4/RPS3/CAMSAP1/MAPT/HAUS3/PDE4DIP/CDK5R1/PSRC1/HAUS4/GIT1/CLASP2/NUMA1",17
"GO:0007613","memory","27/1938","129/18986",0.209302325581395,2.05047159622723,4.03634553511862,0.000223081792031231,0.0311591668813419,0.0278661259902165,"EIF4EBP2/CUX2/SYT11/NETO1/KAT2A/SLC2A4/TTC36/SHISA7/RELN/GRIA1/SLC1A1/ABCA7/CPEB3/CX3CR1/SORCS3/CRTC1/PPP3CB/JPH3/MAPT/BTBD9/SLC8A3/PLCB1/RASGRF1/SLC8A2/SHANK1/MAP1A/ATAD1",27
"GO:0007623","circadian rhythm","38/1938","206/18986",0.184466019417476,1.80715781458214,3.92726078250304,0.000226860700935067,0.0311591668813419,0.0278661259902165,"DDB1/THRAP3/PPARA/BTRC/PRMT5/IMPDH2/C3orf70/EP300/SIRT1/MAPK10/KCND2/USP7/GNAQ/MTOR/CRY2/LEP/NCOR1/GPR157/FBXW11/SETX/DRD4/MAGEL2/ANKFN1/PER3/CRTC1/PHLPP1/NTRK2/NR1D2/HUWE1/BTBD9/OGT/MAPK8/CSNK1E/PTEN/PARP1/KAT5/KDM5A/COL6A1",38
"GO:0042147","retrograde transport, endosome to Golgi","23/1938","103/18986",0.223300970873786,2.18761209133628,4.0747708919149,0.000236265611061546,0.0311591668813419,0.0278661259902165,"TBC1D5/TBC1D10C/STX16/TBC1D14/VTI1A/DENND5A/HEATR5A/USP7/VPS26B/GBF1/VPS26A/CLTCL1/MAGEL2/RAB6A/RGP1/VPS52/VPS53/ERC1/ATP9A/EHD3/RAB6B/CLTC/RAB14",23
"GO:0007409","axonogenesis","71/1938","459/18986",0.154684095860566,1.51539331476198,3.76866940279955,0.000244472728131731,0.0311591668813419,0.0278661259902165,"PRICKLE1/RET/ARTN/DSCAM/PARD3/KEL/PTCH1/BMPR2/ISL2/EPHA6/HOXA2/UST/PAK3/WNT7B/AMIGO1/EFNA3/NOG/TNR/SHOX2/NFIB/OPHN1/UNC5A/SLC9A6/ITGA4/NTN4/TRAK1/SEMA3B/SLITRK5/NOTCH2/RELN/TOP2B/PAFAH1B1/VEGFA/BCL2/FYN/APBB2/GLA/SLITRK4/ADCY10/MAP2/NDN/DCC/NEO1/SEMA3F/PPP3CB/NTRK2/SLITRK1/RAC3/MAPT/RPS6KA5/CYFIP2/LRRC4C/PTPRM/EDN3/RAPH1/EPHB1/PTEN/DIP2B/MAP1A/ATL1/CNTN1/CDK5R1/ALCAM/PITPNA/RPL24/APBB1/VANGL2/DSCAML1/NCAM1/CLASP2/ETV1",71
"GO:0046626","regulation of insulin receptor signaling pathway","18/1938","72/18986",0.25,2.44917440660475,4.15375311624614,0.000252845776215984,0.0311591668813419,0.0278661259902165,"SOCS1/PIP4K2B/SIRT1/FUT7/LEP/SORL1/NUCKS1/GRB14/PID1/VWA2/PRKCB/IRS1/KANK1/NCOA5/SORBS1/OGT/GSK3A/NCL",18
"GO:0002223","stimulatory C-type lectin receptor signaling pathway","9/1938","23/18986",0.391304347826087,3.83349037555526,4.5843482991785,0.000254750470159157,0.0311591668813419,0.0278661259902165,"PAK3/EP300/CLEC6A/KLRC4/FYN/CREBBP/CLEC7A/KLRC2/KLRC3",9
"GO:1990840","response to lectin","9/1938","23/18986",0.391304347826087,3.83349037555526,4.5843482991785,0.000254750470159157,0.0311591668813419,0.0278661259902165,"PAK3/EP300/CLEC6A/KLRC4/FYN/CREBBP/CLEC7A/KLRC2/KLRC3",9
"GO:1990858","cellular response to lectin","9/1938","23/18986",0.391304347826087,3.83349037555526,4.5843482991785,0.000254750470159157,0.0311591668813419,0.0278661259902165,"PAK3/EP300/CLEC6A/KLRC4/FYN/CREBBP/CLEC7A/KLRC2/KLRC3",9
"GO:0035020","regulation of Rac protein signal transduction","10/1938","28/18986",0.357142857142857,3.49882058086392,4.46131921830431,0.000279535517410184,0.0328230604543038,0.0293541718072,"TNS3/CRKL/PIK3CB/KBTBD6/NF1/ARHGAP24/RASGRF1/OGT/KBTBD7/GABARAP",10
"GO:0099558","maintenance of synapse structure","10/1938","28/18986",0.357142857142857,3.49882058086392,4.46131921830431,0.000279535517410184,0.0328230604543038,0.0293541718072,"PRICKLE1/CBLN1/OPHN1/RAPSN/ERC1/ERC2/SHANK1/APPL1/SHANK2/HSPA8",10
"GO:0009755","hormone-mediated signaling pathway","40/1938","223/18986",0.179372197309417,1.75725517962672,3.83520880335803,0.000289084443148635,0.0332259905909848,0.0297145184749002,"CYP27B1/MAPK1/PGR/PPARA/ESRRB/NR3C2/SSTR1/RARG/NCOA4/CRKL/THRA/DNAJA1/EP300/MN1/NR3C1/SIRT1/CRY2/ZMIZ1/NCOR1/ASIP/NR2C1/RXFP2/SSTR5/GHR/LATS2/SST/MED1/SFRP1/PARK7/FKBP4/NR1D2/AKR1C3/LATS1/NCOA1/APPL1/CTBP2/VPS11/PARP1/ADIPOR2/WBP2",40
"GO:0007215","glutamate receptor signaling pathway","15/1938","55/18986",0.272727272727273,2.671826625387,4.18630892184049,0.000294285728279886,0.0332259905909848,0.0297145184749002,"GRM6/GRM1/GRIN3B/SSTR1/KCNB1/GNAQ/GRIA1/GRID2/FYN/SLC1A1/GRIK4/PLCB1/CDK5R1/GRIK3/GRIA3",15
"GO:1901873","regulation of post-translational protein modification","44/1938","253/18986",0.173913043478261,1.70377350024678,3.79957457344033,0.000300736683596625,0.0333136805546374,0.0297929409688176,"PRICKLE1/PTPN22/MTBP/ARRB1/WDR48/CHFR/BTRC/SMAD7/GTPBP4/PARP10/PHF23/TCF25/DNAJA1/RPL5/RBCK1/MALT1/RASSF1/TTC36/DCUN1D4/SPHK1/FYN/HSP90AB1/UBE2L3/HSP90AA1/PINK1/PARK7/RPS3/HUWE1/HMG20A/EPM2A/RPS7/NXN/OGT/RPL11/GABARAP/SOX4/GSK3A/PTEN/PIAS1/UBXN1/RNF111/WNK1/UBQLN1/CDK5RAP3",44
"GO:0051216","cartilage development","38/1938","209/18986",0.181818181818182,1.781217750258,3.82893162579988,0.000306485671615519,0.0333218032973095,0.0298002052635129,"THBS3/ADAMTS7/IFT80/PRKG2/HOXA3/SFRP2/RARG/SMAD7/BMPR2/SMAD3/THRA/WNT7B/NOG/SHOX2/KAT2A/HOXB3/NFIB/BMP6/SNX19/SNAI1/ZEB1/LEP/HOXA5/BMP2/SOX6/ECM1/SULF2/BMP1/GHR/HMGA2/HES5/TAPT1/WNT5B/MAPK3/PTH1R/SERPINH1/COL6A1/MBOAT2",38
"GO:0043114","regulation of vascular permeability","14/1938","50/18986",0.28,2.74307533539732,4.16104589639312,0.000345105399631455,0.0359729494344825,0.032171166353656,"BCR/C2CD4B/AMOT/CTNNBIP1/BMP6/MYLK3/UCN/GPR4/TJP1/VEGFA/TJP2/DDAH1/SH3GL2/PDE2A",14
"GO:0021953","central nervous system neuron differentiation","37/1938","203/18986",0.182266009852217,1.78560498609607,3.79415649196292,0.000347491933474492,0.0359729494344825,0.032171166353656,"SUFU/OTP/SFRP2/GSX2/TTLL1/CBLN1/PEX5/PTCH1/ISL2/CRKL/NFIB/OPHN1/ELAVL4/ZMIZ1/LEP/TTC36/MDGA2/LDB1/ZC4H2/FAIM2/GRID2/PAFAH1B1/HES5/MAP2/ERBB4/GIGYF2/SFRP1/DCC/GABRB1/ZNF335/TAOK1/NTRK2/RAC3/MAPT/EPHB1/PTEN/RAPGEF2",37
"GO:0001732","formation of cytoplasmic translation initiation complex","7/1938","15/18986",0.466666666666667,4.5717922256622,4.66586505310958,0.000350476014045402,0.0359729494344825,0.032171166353656,"EIF3L/EIF3A/EIF3E/EIF3H/EIF3D/EIF3F/EIF3J",7
"GO:0030198","extracellular matrix organization","55/1938","339/18986",0.162241887905605,1.58943471815057,3.69212626641381,0.000362836390990075,0.0359729494344825,0.032171166353656,"COL5A3/ADAMTS7/PRICKLE1/COL7A1/SFRP2/ADAMTSL4/ADAMTS14/HPSE2/MMP25/TLL1/SMAD3/COL16A1/MMP16/ADAM8/MMP12/TNR/ADAMTS20/FERMT1/TGFBR3/PDGFRA/VTN/CLASP1/NTN4/COL5A1/SPINK5/ADAMTSL3/BMP2/COLQ/ELN/DMP1/SULF2/BMP1/ADAMTS2/NF1/MMP11/IBSP/APBB2/FGFR4/ADAMTS9/COL5A2/ZNF469/ANTXR1/LOXL3/COL4A2/THSD4/COL18A1/ADAMTS1/SPOCK2/SERPINH1/COL4A1/SMOC1/FKBP10/GPM6B/COL6A1/CLASP2",55
"GO:1903051","negative regulation of proteolysis involved in protein catabolic process","18/1938","74/18986",0.243243243243243,2.38298050372354,4.01891348067788,0.000363928637951135,0.0359729494344825,0.032171166353656,"SUFU/WAC/QRICH2/RPL5/USP7/OPHN1/TTC36/EIF3H/HSP90AB1/PARK7/RPS7/OGT/RPL11/UBXN1/MAP1A/HIPK2/CSNK2A1/USP5",18
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","23/1938","106/18986",0.216981132075472,2.12569854158148,3.91849692075174,0.000367633617112749,0.0359729494344825,0.032171166353656,"SFRP2/PPP2R5C/EP300/SIRT1/SNAI1/HIC1/PHLDA3/RPL26/UACA/CASP9/BCL2/BCL2L11/ERCC6/TOPORS/RPS3/AEN/NACC2/HNRNPK/TPT1/HIPK1/HIPK2/PIK3R1/BID",23
"GO:0043062","extracellular structure organization","55/1938","340/18986",0.161764705882353,1.58475991015601,3.66834081583972,0.000390816260940079,0.0376144634094952,0.0336391977492514,"COL5A3/ADAMTS7/PRICKLE1/COL7A1/SFRP2/ADAMTSL4/ADAMTS14/HPSE2/MMP25/TLL1/SMAD3/COL16A1/MMP16/ADAM8/MMP12/TNR/ADAMTS20/FERMT1/TGFBR3/PDGFRA/VTN/CLASP1/NTN4/COL5A1/SPINK5/ADAMTSL3/BMP2/COLQ/ELN/DMP1/SULF2/BMP1/ADAMTS2/NF1/MMP11/IBSP/APBB2/FGFR4/ADAMTS9/COL5A2/ZNF469/ANTXR1/LOXL3/COL4A2/THSD4/COL18A1/ADAMTS1/SPOCK2/SERPINH1/COL4A1/SMOC1/FKBP10/GPM6B/COL6A1/CLASP2",55
"GO:1903747","regulation of establishment of protein localization to mitochondrion","14/1938","51/18986",0.274509803921569,2.68928954450717,4.07288357853775,0.000431521120458958,0.0408622661002345,0.0365437580449793,"MICALL2/DNAJA1/NMT1/ADCY10/UBE2L3/PINK1/HSPA1L/MAPT/HUWE1/MAPK8/GSK3A/NPEPPS/VPS11/ABLIM3",14
"GO:0021700","developmental maturation","56/1938","350/18986",0.16,1.56747162022704,3.61282800719065,0.000459481616990095,0.042819310688077,0.0382939733591745,"THBS3/ADAMTS7/RET/SLC26A6/IFT80/PGR/CLSTN1/S1PR1/CCR6/CCDC154/RERE/KCNB1/CCL19/IGF1/SNX19/FERMT1/RBPJ/SEZ6L/LEP/NTN4/EPO/HOXA5/SPINK5/BMP2/CATSPER2/RXFP2/HOXB13/RELN/NF1/VEGFA/ATP6V1G2/RND1/BCL2/IL15/HES5/CLCN3/CX3CR1/SNX27/CLEC7A/SOX18/RAC3/SIRT2/ANKS1A/PTEN/SHANK1/PTH1R/SOX8/FEM1B/FOXO3/DDIT3/PPP2R1A/CDK5R1/ATP6V1C1/ATP6V0D1/EDNRB/BCAN",56
"GO:0044282","small molecule catabolic process","59/1938","375/18986",0.157333333333333,1.54134709322325,3.56986717260626,0.000509765395024302,0.0461573616849067,0.0412792441141228,"IDUA/CSAD/SULT1A3/CYP27B1/GK/GLUD2/SORD/GLUD1/PPARA/PEX5/GLYCTK/LPIN3/ALDH5A1/DPEP1/AMT/GK2/SLC25A21/ECHDC2/FUT7/IL4I1/LEP/GCSH/DBT/LPIN1/HMGCLL1/FUT5/NUDT3/PON3/FUT10/BCKDHA/PON1/ADCY10/CPT1B/PFKM/MPI/BCAT2/ECH1/ALDH6A1/OAT/IRS1/DDAH1/PARK7/ABAT/AKR1C3/UPP1/CPT1A/ACADVL/ATP2B4/GSK3A/PCCA/HEXB/SLC25A44/ACOX1/ACADSB/HADHA/PGD/GPT2/IDS/ALDH2",59
"GO:0061077","chaperone-mediated protein folding","18/1938","76/18986",0.236842105263158,2.32027049046766,3.88838641258473,0.00051502962183093,0.0461573616849067,0.0412792441141228,"FKBP11/HSPA7/ST13/PEX19/DNAJC18/HSPB1/DFFA/HSP90AB1/HSPA6/FKBP4/HSPA1L/DNAJB12/DNAJC5/CCT3/TOR1B/HSPA8/DNAJC7/CSNK2A1",18
"GO:0150063","visual system development","64/1938","415/18986",0.15421686746988,1.51081601949594,3.54745079794245,0.000523516904995657,0.0461573616849067,0.0412792441141228,"PRICKLE1/SALL2/RET/CRYGS/DSCAM/GRM6/ZHX2/TCIRG1/PBX4/P2RY12/RARG/BMPR2/SMAD3/ACVR2B/HESX1/RD3/WNT7B/SCAPER/NFIB/BMP6/RAB3GAP1/NEUROD4/PDGFRA/RAB18/ZEB1/MFN2/RDH10/MEGF11/COL5A1/FSCN2/LCTL/NOTCH2/TFAP2B/NF1/VEGFA/BCL2/SLC1A1/HES5/KDM5B/MED1/DLL1/ADAMTS9/COL5A2/ABI2/NTRK2/WNT5B/SAMD11/PTPRM/EPHB1/GNB1/NF2/ATP2B4/SOX4/FAT1/FBN1/SOX8/HIPK1/COL4A1/SMOC1/DCX/PBX1/RPL24/HIPK2/NIPBL",64
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","32/1938","171/18986",0.187134502923977,1.83330014061642,3.69056507638231,0.000526748975113055,0.0461573616849067,0.0412792441141228,"PRICKLE1/SUFU/WAC/QRICH2/CHFR/SMAD7/RPL5/SIRT1/USP7/TTC36/ZYG11B/HECTD1/EIF3H/HSP90AB1/UBQLN4/PARK7/SIRT2/RPS7/OGT/LATS1/RPL11/CSNK1E/GABARAP/GSK3A/PTEN/PIAS1/UBXN1/MAP1A/ZER1/HIPK2/CSNK2A1/USP5",32
"GO:1900034","regulation of cellular response to heat","7/1938","16/18986",0.4375,4.28605521155831,4.43349936608552,0.000568308669709186,0.04714786285959,0.0421650646699898,"EP300/SIRT1/MTOR/CREBBP/MAPT/IER5/DNAJC7",7
"GO:1901888","regulation of cell junction assembly","45/1938","268/18986",0.167910447761194,1.64496788503304,3.58526477795165,0.00056851945984448,0.04714786285959,0.0421650646699898,"PRICKLE1/NEGR1/ARHGAP12/CBLN1/LRFN5/CLSTN1/ELMO1/SMAD3/COL16A1/CUX2/AMIGO1/LIMCH1/SNAI1/CLASP1/SLITRK5/TJP1/LDB1/RAPGEF1/COLQ/SIX4/GRID2/VEGFA/SLITRK4/RAP2A/CHD4/CLSTN2/LRRTM3/SFRP1/DOCK1/NTRK2/SLITRK1/RAC3/LRRN1/AMIGO3/CYFIP2/CC2D1A/OGT/LATS1/EPHB1/PTEN/LRRN3/RAPGEF2/GPM6B/PTPRD/CLASP2",45
"GO:0072009","nephron epithelium development","25/1938","123/18986",0.203252032520325,1.99119870455671,3.71837655308756,0.000594372726519977,0.04714786285959,0.0421650646699898,"PTCH1/IRX2/WNT7B/PKD2/NOG/CTNNBIP1/LAMA5/SLC22A6/BMP2/NOTCH2/SIX4/TFAP2B/HOXD11/VEGFA/BCL2/HES5/LIF/GZF1/CD24/DLL1/SOX8/BASP1/MTSS1/PBX1/EDNRB",25
"GO:0045664","regulation of neuron differentiation","35/1938","194/18986",0.180412371134021,1.76744544806528,3.62249126012213,0.000600789197390678,0.04714786285959,0.0421650646699898,"RET/EIF4ENIF1/DDX6/SFRP2/ZHX2/TCF12/ISL2/HOXA2/EFNA3/SOX3/BMP6/GPRC5B/ZEB1/EPO/BMP2/ZC4H2/RELN/BCL2/HES5/MED1/VWC2/SFRP1/DLL1/SHOC2/RAC3/HMG20A/NCOA1/SOX8/FOXO3/KDM4A/CDK5R1/PBX1/HEY2/CDK5RAP3/EDNRB",35
"GO:0098880","maintenance of postsynaptic specialization structure","6/1938","12/18986",0.5,4.89834881320949,4.55446469201356,0.000601900820677754,0.04714786285959,0.0421650646699898,"PRICKLE1/OPHN1/RAPSN/SHANK1/SHANK2/HSPA8",6
"GO:0099173","postsynapse organization","42/1938","246/18986",0.170731707317073,1.67260691182763,3.58005381453562,0.000602687349034019,0.04714786285959,0.0421650646699898,"PRICKLE1/ZNF804A/ARHGAP12/CBLN1/ELMO1/CAPRIN2/CRKL/LRRC4/PAK3/CUX2/SLC30A1/LAMA5/OPHN1/SHISA7/RAPSN/COLQ/RELN/GRID2/NF1/PAFAH1B1/FYN/DOCK1/SEMA3F/INA/ABI2/RAC3/RPS6KA5/CYFIP2/GPHN/CC2D1A/LATS1/EPHB1/PTEN/SHANK1/SHANK2/HSPA8/CTNND2/CDK5R1/SPTBN2/ARHGEF9/PTPRD/CAPRIN1",42
"GO:0035264","multicellular organism growth","30/1938","158/18986",0.189873417721519,1.86013246071247,3.66047340036573,0.00060316612697371,0.04714786285959,0.0421650646699898,"PRICKLE1/IFT80/WDR48/EN1/PEX5/GPAM/PTCH1/RARG/HESX1/GDF15/FTO/KAT2A/EP300/MTOR/HOXA5/NOTCH2/GHR/BCL2/ERCC6/GIGYF2/RC3H2/SLITRK1/SLC1A2/CACNA2D2/SGPL1/PIK3CA/SPTBN2/ATN1/NIPBL/ATRN",30
"GO:0001101","response to acid chemical","28/1938","144/18986",0.194444444444444,1.90491342735925,3.67510919599135,0.000610755851588502,0.04714786285959,0.0421650646699898,"GDF10/KRT8/COL16A1/SOCS1/KCNB1/PKD2/AMIGO1/EP300/RRAGB/PDGFRA/MTOR/ZEB1/PNPLA3/GRIA1/VEGFA/FYN/SST/CPEB3/COL5A2/NTRK2/SLC1A2/RRAGA/COL18A1/ATP2B4/MAT2A/COL4A1/PIK3CA/COL6A1",28
"GO:1990778","protein localization to cell periphery","57/1938","362/18986",0.157458563535912,1.54257393565161,3.51416541002754,0.000615876843654007,0.04714786285959,0.0421650646699898,"IFT80/PRKG2/ABCA12/KRT18/CLIP3/ARL3/PPP2R5A/GORASP1/CLSTN1/PTCH1/SPTBN1/TNIK/KCNB1/DPP10/NETO1/IFT20/LAMA5/VPS26B/KIF13A/TSPAN14/AMN/STX7/SORL1/RAPSN/ZDHHC3/PID1/SLC1A1/RAP2A/ERBB4/VWC2/RABEP1/STX3/WNK3/ASB3/KCNIP3/SORBS1/GORASP2/VAMP2/AP4M1/EPM2A/GPC6/EPB41L2/OGT/EFR3B/CACNA2D2/GABARAP/ATP2B4/PIAS1/APPL1/EHD3/ZDHHC22/WNK1/RAPGEF2/CLTC/PIK3R1/CLASP2/NUMA1",57
"GO:0007548","sex differentiation","48/1938","292/18986",0.164383561643836,1.61041604817846,3.54414693048387,0.000618665358978588,0.04714786285959,0.0421650646699898,"SFRP2/PGR/PATZ1/HSD17B3/HOXA9/WDR48/PRKACG/NCOA4/KLHL10/CRKL/GNRH1/HESX1/SCAPER/DACH2/BMP6/SIRT1/PDGFRA/ADAM29/LEP/GFRA1/RDH10/AMHR2/ADCYAP1R1/ASB1/GATA4/RXFP2/SIX4/DMRTA2/MAMLD1/VEGFA/BCL2/BCL2L11/SFRP1/FKBP4/AKR1C3/CBL/CSDE1/NCOA1/SOX8/ADAMTS1/SGPL1/FOXO3/BASP1/NUP107/PBX1/ATN1/RNF38/NIPBL",48
"GO:0042391","regulation of membrane potential","70/1938","466/18986",0.150214592274678,1.47160693959084,3.47534659356288,0.00062638959343349,0.04714786285959,0.0421650646699898,"STOX1/SLC1A6/GPR35/FGF12/GLRA3/GRM1/CBLN1/GRIN3B/NPFF/SMAD7/GABRR1/GABRB3/SLC25A33/DSG2/NTSR2/CHRNA10/KCNB1/CUX2/GABRG1/NETO1/KCNMB3/RAB3GAP1/KCND2/NALCN/CHRNA4/TRPM4/GNAQ/MTOR/TBC1D24/CALM3/KCNH1/KCTD16/GABRD/RELN/GRIA1/GRID2/CACNA1D/YWHAE/DRD4/PID1/BCL2/ADCY10/GABRB1/RGS7BP/ATP1A3/CRTC1/GRIK4/NTRK2/PINK1/PARK7/ABAT/MAPT/KCND3/MFN1/SLC8A3/SLC8A2/GSK3A/PTEN/SHANK1/KCNQ2/EHD3/GABBR1/SYNE1/AKAP6/GRIK3/PARP1/GRIA3/COL6A1/BID/CALM1",70
"GO:0051965","positive regulation of synapse assembly","16/1938","65/18986",0.246153846153846,2.41149480034929,3.84334514109439,0.000658218576100587,0.0478198465292387,0.0427660300832536,"CBLN1/CLSTN1/CUX2/AMIGO1/SLITRK5/GRID2/SLITRK4/CLSTN2/LRRTM3/NTRK2/SLITRK1/LRRN1/AMIGO3/EPHB1/LRRN3/PTPRD",16
"GO:0048705","skeletal system morphogenesis","40/1938","232/18986",0.172413793103448,1.68908579765845,3.56053946926831,0.000658297902994216,0.0478198465292387,0.0427660300832536,"THBS3/IFT80/HOXA3/HOXA9/WDR48/MDFI/HOXC9/RARG/BMPR2/SMAD3/FOXN3/HOXA2/ACVR2B/THRA/MMP16/NOG/SHOX2/HOXB3/BMP6/LAMA5/PDGFRA/SP5/ZEB1/HOXC11/RDH10/HOXA5/SOX6/SIX4/BMP1/GHR/HOXD11/VEGFA/SFRP1/WWOX/NLE1/PCGF2/SGPL1/SERPINH1/NIPBL/DSCAML1",40
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","24/1938","117/18986",0.205128205128205,2.00957900029107,3.69321223676485,0.000659752609243456,0.0478198465292387,0.0427660300832536,"AP2B1/CLSTN1/NETO1/OPHN1/VPS26B/AP3M1/RAPSN/GRID2/DRD4/SST/RAP2A/ERBB4/VWC2/HSP90AA1/RABEP1/SNX27/STX3/GPHN/GPC6/OGT/CACNA2D2/GABARAP/SYNE1/ATAD1",24
"GO:0001654","eye development","63/1938","411/18986",0.153284671532847,1.50168357777225,3.46682447103414,0.000676217695608483,0.0484155376941147,0.0432987659267665,"PRICKLE1/SALL2/RET/CRYGS/DSCAM/GRM6/ZHX2/TCIRG1/PBX4/RARG/BMPR2/SMAD3/ACVR2B/HESX1/RD3/WNT7B/SCAPER/NFIB/BMP6/RAB3GAP1/NEUROD4/PDGFRA/RAB18/ZEB1/MFN2/RDH10/MEGF11/COL5A1/FSCN2/LCTL/NOTCH2/TFAP2B/NF1/VEGFA/BCL2/SLC1A1/HES5/KDM5B/MED1/DLL1/ADAMTS9/COL5A2/ABI2/NTRK2/WNT5B/SAMD11/PTPRM/EPHB1/GNB1/NF2/ATP2B4/SOX4/FAT1/FBN1/SOX8/HIPK1/COL4A1/SMOC1/DCX/PBX1/RPL24/HIPK2/NIPBL",63
"GO:0008380","RNA splicing","72/1938","484/18986",0.148760330578512,1.45735997748382,3.43650491256635,0.000697004611087501,0.0493025791770448,0.044092060876404,"ARGLU1/SNRPN/TIA1/RBMXL1/RBM44/SF3A1/KHDRBS2/CWF19L2/CCNL2/THRAP3/TSEN54/SMU1/CIR1/CCNL1/AFF2/PRPF38A/CLK1/POLR2A/PRMT5/THOC1/TFIP11/PABPC1/WBP11/SMN1/KAT2A/RBM23/AHNAK/HNRNPA1L2/ZMAT2/HNRNPC/HNRNPUL1/ELAVL4/C9orf78/TADA2B/CELF2/SETX/SRPK3/PPWD1/ZC3H13/PSIP1/SF3B2/C2orf49/RNPC3/SUPT3H/PUS1/RBM39/SLU7/PRPF19/PUF60/DHX9/CELF6/CWC27/RBM8A/RBM17/AQR/HNRNPK/ECD/SNRNP70/YTHDC1/HNRNPH2/RBM12/CDC5L/HSPA8/LUC7L/HNRNPA1/GEMIN4/CASC3/SUPT7L/PIK3R1/HNRNPUL2/PRPF8/NCL",72
"GO:0030878","thyroid gland development","10/1938","31/18986",0.32258064516129,3.16022504078032,4.05848006685982,0.00071017082223471,0.049635867825476,0.044390126081538,"MAPK1/HOXA3/SMAD3/HESX1/THRA/HOXB3/FOXE1/HOXA5/MAPK3/HIPK2",10
