"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901987","regulation of cell cycle phase transition","118/2742","479/18986",0.246346555323591,1.70573876709471,6.42741370083575,1.68172421594507e-09,3.43520199843712e-07,3.13213759236365e-07,"BCL7C/RBBP8/LSM10/PLK1/NUF2/FBXO4/CHEK1/SKA1/PRAP1/RAD51/PLCB1/CCNB1/GTSE1/MAD2L2/CDC25A/ACTL6A/CDK2/TRIP13/ERCC6/MAD2L1/EME1/CDC6/ATF5/BCL7B/CDCA8/CDK1/SKA3/CDKN2C/AURKA/CCNE1/CDT1/DBF4/E2F1/TIPIN/DTL/FBXO5/RPA2/CHEK2/KIF14/HECW2/CDC20/STIL/MYO16/CENPF/WDR76/CDCA5/PTEN/BRCA1/CDC25C/KNTC1/CACNB4/UBE2C/TPRA1/USP17L2/TTK/PINX1/RRM2/WEE1/TP53/CDC45/AURKB/BUB1/EZH2/E2F7/SYCP2L/ATM/ESPL1/NDC80/WAC/TIMELESS/RRM1/TRIAP1/CDC7/RCC2/ANAPC7/CASP2/NEUROG1/PKMYT1/DLGAP5/KLF4/CENPE/DONSON/BIRC5/FANCD2/RFWD3/FOXO4/MTA3/SPC24/KANK2/SMARCE1/NEK6/CYP1A1/BRSK2/ANAPC11/SPC25/ACTB/PLK3/MLF1/UIMC1/MN1/DYRK3/ANXA1/HUS1/PKD1/CCNE2/CPSF3/ACTL6B/TP53BP1/APBB1/ZWINT/RASSF1/PSME3/LSM11/CDC23/APC/RINT1/PSME2/CTDSP1",118
"GO:0008608","attachment of spindle microtubules to kinetochore","26/2742","54/18986",0.481481481481481,3.33384661101656,7.05607968669107,3.80090029911284e-09,7.5135216235366e-07,6.8506549363976e-07,"NUF2/SKA1/KIF2C/CCNB1/DSN1/CDCA8/CDK1/SKA3/CDT1/CDC42/RACGAP1/KNTC1/AURKB/NDC80/RCC2/ECT2/BOD1/NEK2/CENPE/BIRC5/SPC24/SIRT1/PMF1/SPC25/APC/NSL1",26
"GO:0033047","regulation of mitotic sister chromatid segregation","27/2742","58/18986",0.46551724137931,3.22330793027994,6.96712794065518,4.85961208655737e-09,9.30615714575736e-07,8.48513847218635e-07,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/CDK1/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SIRT1/SPC25/NUMA1/ZWINT/APC",27
"GO:0051783","regulation of nuclear division","50/2742","151/18986",0.33112582781457,2.29276256998082,6.55264992166871,5.23333549010733e-09,9.56230086431757e-07,8.71868438020435e-07,"PLK1/NUF2/CHEK1/SKA1/PRAP1/PLCB1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/NUSAP1/SKA3/AURKA/RAD51AP1/FBXO5/CDC42/CDC20/CDCA2/CENPF/CDC25C/KNTC1/UBE2C/NUP62/SMPD3/TTK/AURKB/BUB1/SYCP2L/ATM/ESPL1/NDC80/CALR/ANAPC7/PRDM9/PKMYT1/DLGAP5/NEK2/BIRC5/SPC24/AURKAIP1/ANAPC11/SPC25/TOM1L2/TGFA/CUL9/MKI67/ZWINT/CDC23/APC",50
"GO:1905820","positive regulation of chromosome separation","19/2742","32/18986",0.59375,4.11120988329686,7.23679709928795,5.30545413490204e-09,9.56230086431757e-07,8.71868438020435e-07,"SKA1/PRAP1/SMC4/CDCA8/SKA3/NCAPH/CDC20/NCAPG2/UBE2C/AURKB/ESPL1/ANAPC7/DLGAP5/BIRC5/NCAPG/ANAPC11/NUMA1/PLSCR1/CDC23",19
"GO:0045839","negative regulation of mitotic nuclear division","27/2742","59/18986",0.457627118644068,3.16867559247858,6.85444414778364,7.72998131927808e-09,1.35340930070103e-06,1.23400724339032e-06,"PLK1/NUF2/CHEK1/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/AURKAIP1/SPC25/TOM1L2/ZWINT/APC",27
"GO:0090068","positive regulation of cell cycle process","75/2742","274/18986",0.273722627737226,1.89529460620678,6.13301011015943,1.57652034003664e-08,2.6835879565957e-06,2.44683332307441e-06,"LSM10/SKA1/PRAP1/PLCB1/CCNB1/CDC25A/SMC4/MAD2L1/RAB11FIP4/CDC6/CDCA8/NUSAP1/IGF1R/CDK1/SKA3/AURKA/PRKCE/CCNE1/DBF4/NCAPH/DTL/RAD51AP1/FBXO5/CDC42/KIF14/CDC20/STIL/CDCA5/CDC25C/RXFP3/RACGAP1/NCAPG2/UBE2C/NUP62/PLK4/KIF23/SMPD3/RRM2/FEN1/AURKB/BUB1/EZH2/E2F7/ESPL1/NDC80/SSTR5/RRM1/CDC7/RCC2/ANAPC7/NEUROG1/RAD18/ECT2/PRDM9/DLGAP5/BIRC5/LEF1/MTA3/RANBP1/NCAPG/CYP1A1/ANAPC11/NUMA1/DYRK3/ANXA1/CCNE2/CPSF3/DYNC1H1/TGFA/PKP4/RHOA/PLSCR1/LSM11/CIT/CDC23",75
"GO:0090329","regulation of DNA-templated DNA replication","24/2742","50/18986",0.48,3.3235886214442,6.75915890030043,1.62929796649873e-08,2.6984697131633e-06,2.46040216391899e-06,"RFC2/MCM3/MCM2/PCNA/SSBP1/MCM5/RFC4/DSCC1/CDK2/MCM7/MCM6/CDT1/DBF4/TIPIN/FBXO5/E2F7/TIMELESS/CDC7/MCM4/DACH1/RFC3/RFC5/BCL6/ZMPSTE24",24
"GO:0007093","mitotic cell cycle checkpoint signaling","49/2742","152/18986",0.322368421052632,2.23212503359054,6.2661073068886,1.98300348125749e-08,3.1978540350384e-06,2.91572921842515e-06,"RBBP8/PLK1/NUF2/CHEK1/SKA1/PRAP1/CCNB1/GTSE1/MAD2L2/CDK2/TRIP13/MAD2L1/EME1/CDC6/CDCA8/CDK1/SKA3/TIPIN/DTL/RPA2/CHEK2/CDC20/CENPF/BRCA1/KNTC1/TTK/TP53/AURKB/BUB1/E2F7/ATM/NDC80/WAC/TRIAP1/CASP2/DONSON/BIRC5/FANCD2/RFWD3/FOXO4/SPC24/BRSK2/SPC25/PLK3/UIMC1/HUS1/ZWINT/APC/RINT1",49
"GO:0051985","negative regulation of chromosome segregation","25/2742","54/18986",0.462962962962963,3.20562174136208,6.66840858018955,2.06568656811413e-08,3.24577622805216e-06,2.95942356371115e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SIRT1/SPC25/ZWINT/APC",25
"GO:0033046","negative regulation of sister chromatid segregation","24/2742","51/18986",0.470588235294118,3.25842021710216,6.63513436194301,2.65679641193373e-08,3.7862438168209e-06,3.45220938911731e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",24
"GO:0033048","negative regulation of mitotic sister chromatid segregation","24/2742","51/18986",0.470588235294118,3.25842021710216,6.63513436194301,2.65679641193373e-08,3.7862438168209e-06,3.45220938911731e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",24
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","24/2742","51/18986",0.470588235294118,3.25842021710216,6.63513436194301,2.65679641193373e-08,3.7862438168209e-06,3.45220938911731e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",24
"GO:2000816","negative regulation of mitotic sister chromatid separation","24/2742","51/18986",0.470588235294118,3.25842021710216,6.63513436194301,2.65679641193373e-08,3.7862438168209e-06,3.45220938911731e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",24
"GO:0006275","regulation of DNA replication","43/2742","127/18986",0.338582677165354,2.34439486092685,6.24542373556787,2.89378392617964e-08,4.0302517953702e-06,3.67469021056497e-06,"RFC2/MCM3/RUVBL1/MCM2/PCNA/RUVBL2/SSBP1/MCM5/RFC4/DSCC1/CDC25A/ACTL6A/CDK2/CDC6/MCM7/CCNA2/CDK1/MCM6/CDT1/DBF4/TIPIN/POLE3/FBXO5/CDC42/S100A11/TSPYL2/WEE1/TP53/E2F7/FAF1/TIMELESS/CDC7/ESCO2/MCM4/HCRT/DACH1/RFC3/RFC5/BCL6/INO80E/ZMPSTE24/MEAF6/BRPF3",43
"GO:0044786","cell cycle DNA replication","22/2742","45/18986",0.488888888888889,3.38513655887835,6.5812833554399,4.22656139628913e-08,5.75563738587995e-06,5.24785681672577e-06,"MCM3/MCM2/PCNA/GINS1/RAD51/MCM6/CDT1/DBF4/TIPIN/FBXO5/FEN1/CDC45/E2F7/LIG1/CDC7/TK1/MCM4/DONSON/DACH1/BCL6/GINS3/ZMPSTE24",22
"GO:0051784","negative regulation of nuclear division","28/2742","67/18986",0.417910447761194,2.89367168533699,6.37948372531999,4.73835747766954e-08,6.31231622242586e-06,5.75542368225856e-06,"PLK1/NUF2/CHEK1/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/SYCP2L/ATM/NDC80/BIRC5/SPC24/AURKAIP1/SPC25/TOM1L2/ZWINT/APC",28
"GO:0000075","cell cycle checkpoint signaling","59/2742","203/18986",0.29064039408867,2.01243563901075,5.9583429915743,5.36482038813571e-08,6.73276976188068e-06,6.13878347809239e-06,"RBBP8/PLK1/NUF2/FBXO4/CHEK1/SKA1/PRAP1/RAD51/CCNB1/GTSE1/MAD2L2/CDK2/TRIP13/ERCC6/MAD2L1/EME1/CDC6/CDCA8/CDK1/SKA3/CDT1/E2F1/TIPIN/DTL/RPA2/CHEK2/CDC20/CENPF/WDR76/BRCA1/KNTC1/TTK/TP53/CDC45/AURKB/BUB1/E2F7/SYCP2L/ATM/NDC80/WAC/TIMELESS/TRIAP1/CASP2/DONSON/BIRC5/FANCD2/RFWD3/FOXO4/SPC24/BRSK2/SPC25/PLK3/UIMC1/HUS1/TP53BP1/ZWINT/APC/RINT1",59
"GO:0007094","mitotic spindle assembly checkpoint signaling","23/2742","49/18986",0.469387755102041,3.25010792062996,6.4794528573511,5.49344791276165e-08,6.73276976188068e-06,6.13878347809239e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",23
"GO:0071173","spindle assembly checkpoint signaling","23/2742","49/18986",0.469387755102041,3.25010792062996,6.4794528573511,5.49344791276165e-08,6.73276976188068e-06,6.13878347809239e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",23
"GO:0071174","mitotic spindle checkpoint signaling","23/2742","49/18986",0.469387755102041,3.25010792062996,6.4794528573511,5.49344791276165e-08,6.73276976188068e-06,6.13878347809239e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",23
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","24/2742","53/18986",0.452830188679245,3.1354609636266,6.39605794844976,6.72119781463239e-08,7.92067311693602e-06,7.22188623483173e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",24
"GO:1905819","negative regulation of chromosome separation","24/2742","53/18986",0.452830188679245,3.1354609636266,6.39605794844976,6.72119781463239e-08,7.92067311693602e-06,7.22188623483173e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/FBXO5/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",24
"GO:0010948","negative regulation of cell cycle process","84/2742","329/18986",0.25531914893617,1.76786628800223,5.77238354147822,7.0049468064678e-08,8.0993045339688e-06,7.38475822219087e-06,"RBBP8/PLK1/NUF2/FBXO4/CHEK1/SKA1/PRAP1/RAD51/CCNB1/GTSE1/MAD2L2/CDK2/TRIP13/ERCC6/MAD2L1/EME1/CDC6/ATF5/CDCA8/CDK1/SKA3/CDT1/E2F1/TIPIN/DTL/FBXO5/RPA2/CHEK2/CDC20/MYO16/CENPF/WDR76/PTEN/BRCA1/KNTC1/CACNB4/CHMP2A/NUBP1/TPRA1/TTK/PINX1/WEE1/TP53/CDC45/AURKB/BUB1/EZH2/E2F7/SYCP2L/ATM/ESPL1/NDC80/WAC/TIMELESS/TRIAP1/CASP2/PKMYT1/KLF4/NEK2/DONSON/BIRC5/FANCD2/RFWD3/FOXO4/SPC24/KANK2/SIRT1/AURKAIP1/BRSK2/SPC25/PLK3/TOM1L2/UIMC1/HUS1/BCL6/NAA10/CCNF/TP53BP1/APBB1/ZWINT/APC/RINT1/PPP2R5B/CTDSP1",84
"GO:0044839","cell cycle G2/M phase transition","49/2742","158/18986",0.310126582278481,2.14736079180862,5.9500277208278,7.84620797359738e-08,8.90399304855644e-06,8.11845456605359e-06,"RBBP8/PLK1/CHEK1/PLCB1/CCNB1/CDC25A/CDK2/CDC6/ATF5/CCNA2/CDK1/AURKA/MELK/DTL/FBXO5/CHEK2/KIF14/CENPF/BRCA1/CDC25C/FOXM1/CCNB2/USP17L2/PINX1/WEE1/TP53/AURKB/ATM/NDC80/RRM1/CDC7/RCC2/USH1C/PKMYT1/DONSON/CCNY/BIRC5/FOXO4/MTA3/BRSK2/PLK3/FBXL15/UIMC1/DYRK3/KHDRBS1/HUS1/UBE2A/RINT1/NES",49
"GO:2001251","negative regulation of chromosome organization","36/2742","101/18986",0.356435643564356,2.46801135255758,6.07748844754931,8.69190416327596e-08,9.61344357063475e-06,8.76531511490471e-06,"MCM2/PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/TNKS2/FBXO5/CDC20/CENPF/KNTC1/XRCC1/TTK/PINX1/TP53/AURKB/BUB1/ATM/ESPL1/NDC80/XRN1/BIRC5/SPC24/EXOSC10/ERCC1/SPC25/TOP2A/NAA10/ZWINT/HNRNPC/APC",36
"GO:0031577","spindle checkpoint signaling","23/2742","50/18986",0.46,3.18510576221736,6.35632182240995,8.78513120031896e-08,9.61344357063475e-06,8.76531511490471e-06,"PLK1/NUF2/SKA1/PRAP1/CCNB1/MAD2L2/TRIP13/MAD2L1/CDCA8/SKA3/CDC20/CENPF/KNTC1/TTK/AURKB/BUB1/ATM/NDC80/BIRC5/SPC24/SPC25/ZWINT/APC",23
"GO:0035418","protein localization to synapse","33/2742","89/18986",0.370786516853933,2.56737885083471,6.08926801615567,1.00793192498339e-07,1.08361523443829e-05,9.88015264600528e-06,"KIF2C/MAP1A/DLG2/GRIP1/KIF5C/MAPT/ZDHHC12/NETO2/LRRTM1/CACNG2/DAG1/STX1B/IQSEC2/GRIPAP1/GRIP2/LHFPL4/GRIN2A/PRKCZ/CACNA2D2/NETO1/MAPK8IP3/KIF5A/RAB8A/NRXN1/NRXN2/ERBB2/BSN/ZDHHC15/ERBB4/ZDHHC2/RAP1A/KIF5B/OGT",33
"GO:0033260","nuclear DNA replication","20/2742","41/18986",0.48780487804878,3.3776307128498,6.26154579450921,1.82522693688311e-07,1.90241246036422e-05,1.73457560457834e-05,"MCM3/MCM2/PCNA/GINS1/RAD51/MCM6/CDT1/DBF4/TIPIN/FEN1/CDC45/LIG1/CDC7/TK1/MCM4/DONSON/DACH1/BCL6/GINS3/ZMPSTE24",20
"GO:1990778","protein localization to cell periphery","89/2742","362/18986",0.24585635359116,1.70234454021946,5.5432000220752,1.8316307957162e-07,1.90241246036422e-05,1.73457560457834e-05,"PLK1/RAB11FIP2/CNPY4/GNAI1/KIF2C/GPR158/RER1/RAPGEF2/MMP14/ZDHHC4/AP4M1/KCNB1/GRIP1/RAB34/PRKCE/EMP2/TUB/STAC/CDH2/ABCA2/LGALS3/NETO2/ZFYVE27/EHD3/PIGW/NUBP1/CACNB2/CACNG2/CLASP2/SCN3B/ZDHHC22/S100A10/PREPL/AKT2/DAG1/STX1B/ANK3/STXBP1/RAP2A/TNFRSF1A/TSPAN15/FGF13/TREM2/EFCAB7/IQSEC2/FLOT2/GRIPAP1/PKP2/VAMP5/GRIP2/LHFPL4/GRIN2A/ACTB/PRKCZ/MYO5A/CACNA2D2/NETO1/SLC1A1/NUMA1/VAMP8/RAB8A/EPB41L3/LYPLA1/TMBIM1/PDPK1/DPP10/GGA3/TTC7B/NRXN1/KIF13A/PACS2/ERBB2/FRMD8/RAB13/SORL1/JUP/ERBB4/STX8/ZDHHC2/CAMK2G/EHD2/RAP1A/LYPD1/OPTN/KIF5B/VAMP3/OGT/TMED2/PIK3R1",89
"GO:0000727","double-strand break repair via break-induced replication","10/2742","12/18986",0.833333333333333,5.77011913445174,6.79098758023211,1.9409439638672e-07,1.9823507684297e-05,1.80746150179072e-05,"GINS2/MCM3/MCM2/MCM5/MCM7/MCM6/GINS4/CDC45/CDC7/MCM4",10
"GO:0006270","DNA replication initiation","19/2742","38/18986",0.5,3.46207148067104,6.24170592697831,2.25245766382977e-07,2.2627968137621e-05,2.06316570830171e-05,"MCM3/MCM2/MCM5/CDK2/CDC6/MCM7/POLA2/MCM6/CCNE1/CDT1/LRWD1/CDC45/PRIM1/PRIM2/MCM10/MCM4/CCNE2/GINS3/CDC34",19
"GO:0031055","chromatin remodeling at centromere","9/2742","10/18986",0.9,6.23172866520788,6.79884924900564,2.35251862309837e-07,2.28829113053124e-05,2.08641083565684e-05,"ITGB3BP/OIP5/CENPA/HJURP/CENPN/CENPP/CENPW/CENPI/NASP",9
"GO:0034080","CENP-A containing chromatin assembly","9/2742","10/18986",0.9,6.23172866520788,6.79884924900564,2.35251862309837e-07,2.28829113053124e-05,2.08641083565684e-05,"ITGB3BP/OIP5/CENPA/HJURP/CENPN/CENPP/CENPW/CENPI/NASP",9
"GO:1902969","mitotic DNA replication","12/2742","17/18986",0.705882352941177,4.88763032565324,6.58839667257269,2.45102910209065e-07,2.3468603652518e-05,2.13981290689098e-05,"MCM3/MCM2/GINS1/RAD51/MCM6/CDC45/LIG1/TK1/MCM4/BCL6/GINS3/ZMPSTE24",12
"GO:0006271","DNA strand elongation involved in DNA replication","11/2742","15/18986",0.733333333333333,5.07770483831753,6.49095860584182,4.34774410102501e-07,4.09891936170481e-05,3.73729970659769e-05,"MCM3/PCNA/GINS1/RFC4/POLD2/MCM7/POLD3/POLE3/LIG1/MCM4/RFC3",11
"GO:1901991","negative regulation of mitotic cell cycle phase transition","57/2742","205/18986",0.278048780487805,1.92524950632439,5.47228832850333,4.59004982101317e-07,4.26179171260132e-05,3.88580294257383e-05,"RBBP8/PLK1/NUF2/CHEK1/SKA1/PRAP1/CCNB1/GTSE1/MAD2L2/CDK2/TRIP13/MAD2L1/CDC6/CDCA8/CDK1/SKA3/DTL/FBXO5/RPA2/CHEK2/CDC20/MYO16/CENPF/PTEN/BRCA1/KNTC1/CACNB4/TPRA1/TTK/PINX1/WEE1/TP53/AURKB/BUB1/EZH2/E2F7/ATM/NDC80/WAC/TRIAP1/CASP2/PKMYT1/KLF4/DONSON/BIRC5/RFWD3/FOXO4/SPC24/KANK2/SPC25/PLK3/UIMC1/HUS1/ZWINT/APC/RINT1/CTDSP1",57
"GO:0045930","negative regulation of mitotic cell cycle","67/2742","256/18986",0.26171875,1.81217804066375,5.37520302588493,5.50865075470036e-07,5.03835997385131e-05,4.59385989095829e-05,"RBBP8/PLK1/NUF2/CHEK1/SKA1/PRAP1/CCNB1/GTSE1/MAD2L2/CDK2/TRIP13/MAD2L1/EME1/CDC6/CDCA8/CDK1/SKA3/TIPIN/DTL/FBXO5/RPA2/CHEK2/CDC20/MYO16/CENPF/PTEN/BRCA1/HECA/KNTC1/CACNB4/TPRA1/TTK/PINX1/WEE1/TP53/AURKB/BUB1/EZH2/E2F7/ATM/NDC80/WAC/TRIAP1/CASP2/BTG3/PKMYT1/KLF4/DONSON/BIRC5/FANCD2/RFWD3/FOXO4/SPC24/KANK2/AURKAIP1/BRSK2/SPC25/PLK3/TOM1L2/UIMC1/HUS1/BCL6/ZWINT/GAS1/APC/RINT1/CTDSP1",67
"GO:1901988","negative regulation of cell cycle phase transition","73/2742","287/18986",0.254355400696864,1.76119315741454,5.33849903739975,5.76423244505136e-07,5.19459065048158e-05,4.73630740221867e-05,"RBBP8/PLK1/NUF2/FBXO4/CHEK1/SKA1/PRAP1/RAD51/CCNB1/GTSE1/MAD2L2/CDK2/TRIP13/ERCC6/MAD2L1/EME1/CDC6/ATF5/CDCA8/CDK1/SKA3/CDT1/E2F1/TIPIN/DTL/FBXO5/RPA2/CHEK2/CDC20/MYO16/CENPF/WDR76/PTEN/BRCA1/KNTC1/CACNB4/TPRA1/TTK/PINX1/WEE1/TP53/CDC45/AURKB/BUB1/EZH2/E2F7/SYCP2L/ATM/NDC80/WAC/TIMELESS/TRIAP1/CASP2/PKMYT1/KLF4/DONSON/BIRC5/FANCD2/RFWD3/FOXO4/SPC24/KANK2/BRSK2/SPC25/PLK3/UIMC1/HUS1/TP53BP1/APBB1/ZWINT/APC/RINT1/CTDSP1",73
"GO:0034508","centromere complex assembly","16/2742","30/18986",0.533333333333333,3.69287624604911,6.06451686751213,6.61052093075446e-07,5.78703889480905e-05,5.27648798502928e-05,"CENPH/ITGB3BP/CENPK/OIP5/CENPA/HJURP/CENPF/CENPN/KNTC1/CENPP/DLGAP5/CENPE/CENPW/CENPI/CENPO/NASP",16
"GO:0051984","positive regulation of chromosome segregation","16/2742","30/18986",0.533333333333333,3.69287624604911,6.06451686751213,6.61052093075446e-07,5.78703889480905e-05,5.27648798502928e-05,"SKA1/PRAP1/CCNB1/SMC4/CDC6/CDCA8/CDK1/SKA3/NCAPH/NCAPG2/AURKB/RCC2/RAD18/BIRC5/NCAPG/NUMA1",16
"GO:0006268","DNA unwinding involved in DNA replication","13/2742","21/18986",0.619047619047619,4.28637421416415,6.19074297823041,7.52559852739668e-07,6.40512052442873e-05,5.84004049465228e-05,"GINS2/MCM3/MCM2/GINS1/SSBP1/RAD51/MCM5/MCM7/MCM6/GINS4/CDC45/MCM4/GINS3",13
"GO:1901970","positive regulation of mitotic sister chromatid separation","13/2742","21/18986",0.619047619047619,4.28637421416415,6.19074297823041,7.52559852739668e-07,6.40512052442873e-05,5.84004049465228e-05,"SKA1/PRAP1/CDCA8/SKA3/CDC20/UBE2C/AURKB/ESPL1/ANAPC7/DLGAP5/BIRC5/ANAPC11/CDC23",13
"GO:0000086","G2/M transition of mitotic cell cycle","43/2742","141/18986",0.304964539007092,2.11161806622489,5.44326674664504,7.96886206791149e-07,6.61477607125359e-05,6.03119956476125e-05,"RBBP8/PLK1/CHEK1/PLCB1/CCNB1/CDC25A/CDK2/CDC6/CCNA2/CDK1/AURKA/MELK/DTL/FBXO5/CHEK2/KIF14/CENPF/BRCA1/CDC25C/FOXM1/PINX1/WEE1/AURKB/ATM/RRM1/CDC7/RCC2/USH1C/PKMYT1/DONSON/CCNY/BIRC5/FOXO4/MTA3/BRSK2/PLK3/FBXL15/UIMC1/KHDRBS1/HUS1/UBE2A/RINT1/NES",43
"GO:0007080","mitotic metaphase chromosome alignment","25/2742","63/18986",0.396825396825397,2.74767577831035,5.70858777094121,7.9878170573232e-07,6.61477607125359e-05,6.03119956476125e-05,"NUF2/SKA1/KIF2C/CCNB1/ANKRD53/KIFC1/CDCA8/CDK1/SKA3/KIF18A/CDT1/KIF14/CDCA5/CHMP2A/NUP62/PSRC1/TTK/PINX1/AURKB/NDC80/BOD1/CENPE/BIRC5/SIRT1/CDC23",25
"GO:1902414","protein localization to cell junction","38/2742","120/18986",0.316666666666667,2.19264527109166,5.38461347938833,1.22450783557275e-06,0.000100050453551864,9.12236854908095e-05,"KIF2C/MAP1A/DLG2/GRIP1/KIF5C/MAPT/ZDHHC12/NETO2/LRRTM1/CACNG2/TJP3/DAG1/STX1B/KIF3A/IQSEC2/GRIPAP1/GRIP2/LHFPL4/GRIN2A/ACTB/PRKCZ/CACNA2D2/NETO1/MAPK8IP3/KIF5A/RAB8A/MAPK9/NRXN1/NRXN2/ERBB2/BSN/ZDHHC15/ERBB4/ZDHHC2/RAP1A/KIF5B/DLG5/OGT",38
"GO:0045786","negative regulation of cell cycle","96/2742","419/18986",0.229116945107399,1.58643848278959,4.98713517504163,1.89312189131037e-06,0.000152645407236183,0.000139178545693566,"RBBP8/PLK1/NUF2/FBXO4/CHEK1/SKA1/PRAP1/RAD51/CCNB1/GTSE1/MAD2L2/CASP3/CDK2/TRIP13/ERCC6/MAD2L1/EME1/CDC6/ATF5/CDCA8/CDK1/SKA3/CDT1/E2F1/TIPIN/DTL/FBXO5/RPA2/CHEK2/TP53I13/CDC20/BMP2/MYO16/CENPF/WDR76/PTEN/HOXD10/BRCA1/HECA/KNTC1/CACNB4/CHMP2A/NUBP1/SUV39H1/TPRA1/TTK/TSPYL2/PINX1/WEE1/TP53/CDC45/AURKB/BUB1/EZH2/E2F7/SYCP2L/ATM/ESPL1/NDC80/WAC/TIMELESS/TRIAP1/CASP2/BTG3/PKMYT1/KLF4/NEK2/DONSON/BIRC5/FANCD2/RFWD3/FOXO4/SPC24/KANK2/SIRT1/AURKAIP1/BRSK2/SPC25/PLK3/TOM1L2/UIMC1/HUS1/BCL6/NAA10/CCNF/PPP1R13B/TP53BP1/APBB1/ZWINT/RNF167/GAS1/APC/RINT1/PTPRK/PPP2R5B/CTDSP1",96
